elapsed_s,expected,prediction,status,confidence,known_mass,action,reason,total_ms,mediapipe_ms,classifier_ms
7.920893599999999,,no_gesture,predicted,0.0,0.027164634317159653,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.57180000029257,10.349799999858078,0.1847000003181165
8.02147019999984,,no_gesture,predicted,0.0,0.03337579965591431,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.054199999620323,10.479600000053324,0.2715999999054475
8.121310999999878,,no_gesture,predicted,0.0,0.06946524977684021,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.03940000015791,10.6074999998782,0.19730000030904193
8.221279200000026,,no_gesture,predicted,0.0,0.04519151151180267,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.55739999978323,10.576200000286917,0.16019999975469545
8.32200150000017,,no_gesture,predicted,0.0,0.04955181106925011,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.57470000009198,10.686099999929866,0.14700000019729487
8.422196500000155,,no_gesture,predicted,0.0,0.13618187606334686,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.69019999962984,10.913200000231882,0.14250000003812602
8.532988699999805,,no_gesture,predicted,0.0,0.12059879302978516,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.763100000389386,10.56990000006408,0.13949999993201345
8.645147000000179,,no_gesture,predicted,0.0,0.10164450109004974,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,19.47829999971873,12.577599999985978,0.1403000001118926
8.713112200000069,,no_gesture,predicted,0.0,0.07930070161819458,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.636299999845505,10.97250000020722,0.13970000009067007
8.833294900000055,,no_gesture,predicted,0.0,0.06930132955312729,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.650600000048144,10.413900000003196,0.14089999967836775
8.932425299999977,,no_gesture,predicted,0.0,0.06424635648727417,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.33840000017517,10.679500000151165,0.13910000006944756
9.042424700000083,,no_gesture,predicted,0.0,0.0672304630279541,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.90389999996478,10.574399999768502,0.1391999999214022
9.139903100000083,,no_gesture,predicted,0.0,0.04551200196146965,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.130700000256184,10.900999999648775,0.1554000000396627
9.238161700000092,,no_gesture,predicted,0.0,0.05181080475449562,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.972000000099797,10.505499999908352,0.17530000013721292
9.339090699999815,,no_gesture,predicted,0.0,0.08063296228647232,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.955399999664223,10.881100000005972,0.14330000021800515
9.432935700000144,,no_gesture,predicted,0.0,0.03001931495964527,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.19789999990462,10.459800000262476,0.14029999965714524
9.533263599999827,,no_gesture,predicted,0.0,0.02853819914162159,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.09910000019954,10.413599999992584,0.14060000012250384
9.633347699999831,,no_gesture,predicted,0.0,0.035241059958934784,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.208599999979924,10.423100000025443,0.14109999983702437
9.734206000000086,,no_gesture,predicted,0.0,0.04532024636864662,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.724900000052003,10.70579999986876,0.13750000016443664
